review_id	review_text	aspect_term	polarity
312	the computer runs very fast with no problems and the ilife software that comes with it  ( iphoto ,  imovie ,  iweb ,  itunes ,  garageband )  is all very helpful as well . 	iphoto	0
312	the computer runs very fast with no problems and the ilife software that comes with it  ( iphoto ,  imovie ,  iweb ,  itunes ,  garageband )  is all very helpful as well . 	imovie	0
312	the computer runs very fast with no problems and the ilife software that comes with it  ( iphoto ,  imovie ,  iweb ,  itunes ,  garageband )  is all very helpful as well . 	iweb	0
312	the computer runs very fast with no problems and the ilife software that comes with it  ( iphoto ,  imovie ,  iweb ,  itunes ,  garageband )  is all very helpful as well . 	itunes	0
312	the computer runs very fast with no problems and the ilife software that comes with it  ( iphoto ,  imovie ,  iweb ,  itunes ,  garageband )  is all very helpful as well . 	garageband	0
312	the computer runs very fast with no problems and the ilife software that comes with it  ( iphoto ,  imovie ,  iweb ,  itunes ,  garageband )  is all very helpful as well . 	runs	0
2795	at first it worked well for a month or so then the system board failed and i send it in to toshiba some complaints and three weeks later i then receive my laptop back only to discover that it still has the same problem so now i have to send it back again to get it fixed again . 	system board	1
1865	until i bought the dell ,  i thought you just looked for what you wanted  ( size ,  software ,  options ,  hardware )  and purchase the best deal you could find . 	size	2
1865	until i bought the dell ,  i thought you just looked for what you wanted  ( size ,  software ,  options ,  hardware )  and purchase the best deal you could find . 	software	2
1865	until i bought the dell ,  i thought you just looked for what you wanted  ( size ,  software ,  options ,  hardware )  and purchase the best deal you could find . 	hardware	2
2973	it has plenty of memory ,  lots of hard drive ,  and great graphics . 	memory	0
2973	it has plenty of memory ,  lots of hard drive ,  and great graphics . 	hard drive	0
2973	it has plenty of memory ,  lots of hard drive ,  and great graphics . 	graphics	0
2612	it did n't  take me long to get switched over to the mac computer programs and navigation  -  it 's  been just fine and like the way this laptop functions much better . 	programs	0
2612	it did n't  take me long to get switched over to the mac computer programs and navigation  -  it 's  been just fine and like the way this laptop functions much better . 	navigation	0
1283	however ,  my girlfriend realized that the netbook 's  hinge is a bit loose  ( when you open or close the lcd )  . 	hinge	1
1283	however ,  my girlfriend realized that the netbook 's  hinge is a bit loose  ( when you open or close the lcd )  . 	lcd	2
1423	my problem was with dell customer service . 	dell customer service	1
1072	newegg 's  rma service was great as always ,  i contacted them late friday night ,  and they issued me an rma number and a prepaid ups shipping label the very next morning on saturday . 	rma service	0
1739	design :  very durable . 	design	0
2419	it is easy to go from one keyboard to another . 	keyboard	2
1549	has a 5 - 6 hour battery life . 	battery life	2
2086	my only issues are :  1 )  the screen / video resolution wo n't  increase to a higher resolution then 1024 x 60	screen / video resolution	1
2086	my only issues are :  1 )  the screen / video resolution wo n't  increase to a higher resolution then 1024 x 60	resolution	1
300	i run dreamweaver ,  final cut pro 7 ,  photoshop ,  safari ,  firefox ,  msn messenger and a few other applications constantly at the same time . 	applications	2
300	i run dreamweaver ,  final cut pro 7 ,  photoshop ,  safari ,  firefox ,  msn messenger and a few other applications constantly at the same time . 	dreamweaver	2
300	i run dreamweaver ,  final cut pro 7 ,  photoshop ,  safari ,  firefox ,  msn messenger and a few other applications constantly at the same time . 	final cut pro 7	2
300	i run dreamweaver ,  final cut pro 7 ,  photoshop ,  safari ,  firefox ,  msn messenger and a few other applications constantly at the same time . 	photoshop	2
300	i run dreamweaver ,  final cut pro 7 ,  photoshop ,  safari ,  firefox ,  msn messenger and a few other applications constantly at the same time . 	safari	2
300	i run dreamweaver ,  final cut pro 7 ,  photoshop ,  safari ,  firefox ,  msn messenger and a few other applications constantly at the same time . 	firefox	2
300	i run dreamweaver ,  final cut pro 7 ,  photoshop ,  safari ,  firefox ,  msn messenger and a few other applications constantly at the same time . 	msn messenger	2
851	i was told by many  that it was a great computer ,  but we got one of these ,  and it worked  great for one year ,  and as soon as the warrenty was up ,  then it got  really bad . 	warrenty	1
1008	ive had to call tech support many times . 	tech support	2
2261	the apple applications  ( ex . iphoto )  are fun ,  easy ,  and really cool to use  ( unlike the competition )  ! 	apple applications	0
2261	the apple applications  ( ex . iphoto )  are fun ,  easy ,  and really cool to use  ( unlike the competition )  ! 	iphoto	0
291	not to mention it has shit gigs . 	gigs	1
391	i paid for extra memory and the 17 - inch screen ,  as well as the top of the line dvd and cd burners . 	memory	2
391	i paid for extra memory and the 17 - inch screen ,  as well as the top of the line dvd and cd burners . 	17 - inch screen	2
391	i paid for extra memory and the 17 - inch screen ,  as well as the top of the line dvd and cd burners . 	dvd	0
391	i paid for extra memory and the 17 - inch screen ,  as well as the top of the line dvd and cd burners . 	cd burners	0
1595	its pretty fast and does not have hiccups while i am using it for web browsing ,  uploading photos ,  watching movies  ( 720p )  on occasion and creating presentations . 	web browsing	0
